time (s),velocity (rpm)
0.1420000000,25.9697922727
0.1430000000,26.3186274263
0.1440000000,26.6691429622
0.1450000000,27.0213124114
0.1460000000,27.3751087832
0.1470000000,27.7305045594
0.1480000000,28.0874716886
0.1490000000,28.4459815809
0.1500000000,28.8060051024
0.1510000000,29.1675125696
0.1520000000,29.5304737445
0.1530000000,29.8948578286
0.1540000000,30.2606334582
0.1550000000,30.6277686988
0.1560000000,30.9962310402
0.1570000000,31.3659873908
0.1580000000,31.7370040734
0.1590000000,32.1092468193
0.1600000000,32.4826807640
0.1610000000,32.8572704418
0.1620000000,33.2329797814
0.1630000000,33.6097721009
0.1640000000,33.9876101032
0.1650000000,34.3664558713
0.1660000000,34.7462708640
0.1670000000,35.1270159112
0.1680000000,35.5086512096
0.1690000000,35.8911363185
0.1700000000,36.2744301557
0.1710000000,36.6584909934
0.1720000000,37.0432764538
0.1730000000,37.4287435060
0.1740000000,37.8148484614
0.1750000000,38.2015469707
0.1760000000,38.5887940199
0.1770000000,38.9765439271
0.1780000000,39.3647503391
0.1790000000,39.7533662282
0.1800000000,40.1423438891
0.1810000000,40.5316349360
0.1820000000,40.9211902999
0.1830000000,41.3109602257
0.1840000000,41.7008942697
0.1850000000,42.0909412976
0.1860000000,42.4810494815
0.1870000000,42.8711662986
0.1880000000,43.2612385289
0.1890000000,43.6512122534
0.1900000000,44.0410328525
0.1910000000,44.4306450048
0.1920000000,44.8199926855
0.1930000000,45.2090191654
0.1940000000,45.5976670103
0.1950000000,45.9858780799
0.1960000000,46.3735935271
0.1970000000,46.7607537985
0.1980000000,47.1472986332
0.1990000000,47.5331670635
0.2000000000,47.9182974150
0.2010000000,48.3026273071
0.2020000000,48.6860936535
0.2030000000,49.0686326634
0.2040000000,49.4501798422
0.2050000000,49.8306699933
0.2060000000,50.2100372194
0.2070000000,50.5882149242
0.2080000000,50.9651358149
0.2090000000,51.3407319040
0.2100000000,51.7149345121
0.2110000000,52.0876742707
0.2120000000,52.4588811250
0.2130000000,52.8284843376
0.2140000000,53.1964124917
0.2150000000,53.5625934954
0.2160000000,53.9269545853
0.2170000000,54.2894223312
0.2180000000,54.6499226408
0.2190000000,55.0083807644
0.2200000000,55.3647213007
0.2210000000,55.7188682018
0.2220000000,56.0707447793
0.2230000000,56.4202737105
0.2240000000,56.7673770450
0.2250000000,57.1119762111
0.2260000000,57.4539920232
0.2270000000,57.7933446893
0.2280000000,58.1299538186
0.2290000000,58.4637384296
0.2300000000,58.7946169587
0.2310000000,59.1225072687
0.2320000000,59.4473266581
0.2330000000,59.7689918706
0.2340000000,60.0874191048
0.2350000000,60.4025240245
0.2360000000,60.7142217690
0.2370000000,61.0224269642
0.2380000000,61.3270537340
0.2390000000,61.6280157116
0.2400000000,61.9252260516
0.2410000000,62.2185974428
0.2420000000,62.5080421203
0.2430000000,62.7934718793
0.2440000000,63.0747980882
0.2450000000,63.3519317030
0.2460000000,63.6247832811
0.2470000000,63.8932629966
0.2480000000,64.1572806552
0.2490000000,64.4167457096
0.2500000000,64.6715672758
0.2510000000,64.9216541494
0.2520000000,65.1669148224
0.2530000000,65.4072575004
0.2540000000,65.6425901200
0.2550000000,65.8728203675
0.2560000000,66.0978556968
0.2570000000,66.3176033488
0.2580000000,66.5319703704
0.2590000000,66.7408636345
0.2600000000,66.9441898603
0.2610000000,67.1418556336
0.2620000000,67.3337674286
0.2630000000,67.5198316287
0.2640000000,67.6999545493
0.2650000000,67.8740424594
0.2660000000,68.0420016051
0.2670000000,68.2037382330
0.2680000000,68.3591586134
0.2690000000,68.5081690651
0.2700000000,68.6506759801
0.2710000000,68.7865858481
0.2720000000,68.9158052829
0.2730000000,69.0382410481
0.2740000000,69.1538000835
0.2750000000,69.2623895320
0.2760000000,69.3639167674
0.2770000000,69.4582894218
0.2780000000,69.5454154142
0.2790000000,69.6252029789
0.2800000000,69.6975606952
0.2810000000,69.7623975164
0.2820000000,69.8196228004
0.2830000000,69.8691463401
0.2840000000,69.9108783939
0.2850000000,69.9447297179
0.2860000000,69.9706115970
0.2870000000,69.9884358773
0.2880000000,69.9981149993
0.2890000000,69.9995620302
0.2900000000,69.9926906982
0.2910000000,69.9774154257
0.2920000000,69.9536513642
0.2930000000,69.9213144290
0.2940000000,69.8803213340
0.2950000000,69.8305896277
0.2960000000,69.7720377288
0.2970000000,69.7045849629
0.2980000000,69.6281515988
0.2990000000,69.5426588860
0.3000000000,69.4480290920
0.3010000000,69.3441855401
0.3020000000,69.2310526476
0.3030000000,69.1085559644
0.3040000000,68.9766222119
0.3050000000,68.8351793219
0.3060000000,68.6841564769
0.3070000000,68.5234841488
0.3080000000,68.3530941404
0.3090000000,68.1729196245
0.3100000000,67.9828951858
0.3110000000,67.7829568613
0.3120000000,67.5730421817
0.3130000000,67.3530902129
0.3140000000,67.1230415981
0.3150000000,66.8828385995
0.3160000000,66.6324251407
0.3170000000,66.3717468492
0.3180000000,66.1007510990
0.3190000000,65.8193870534
0.3200000000,65.5276057083
0.3210000000,65.2253599351
0.3220000000,64.9126045243
0.3230000000,64.5892962285
0.3240000000,64.2553938067
0.3250000000,63.9108580674
0.3260000000,63.5556519127
0.3270000000,63.1897403821
0.3280000000,62.8130906961
0.3290000000,62.4256723007
0.3300000000,62.0274569110
0.3310000000,61.6184185554
0.3320000000,61.1985336192
0.3330000000,60.7677808889
0.3340000000,60.3261415961
0.3350000000,59.8735994610
0.3360000000,59.4101407365
0.3370000000,58.9357542517
0.3380000000,58.4504314552
0.3390000000,57.9541664589
0.3400000000,57.4469560807
0.3410000000,56.9287998879
0.3420000000,56.3997002400
0.3430000000,55.8596623309
0.3440000000,55.3086942316
0.3450000000,54.7468069322
0.3460000000,54.1740143835
0.3470000000,53.5903335384
0.3480000000,52.9957843933
0.3490000000,52.3903900284
0.3500000000,51.7741766485
0.3510000000,51.1471736225
0.3520000000,50.5094135230
0.3530000000,49.8609321655
0.3540000000,49.2017686466
0.3550000000,48.5319653823
0.3560000000,47.8515681452
0.3570000000,47.1606261014
0.3580000000,46.4591918471
0.3590000000,45.7473214439
0.3600000000,45.0250744538
0.3610000000,44.2925139740
0.3620000000,43.5497066699
0.3630000000,42.7967228083
0.3640000000,42.0336362895
0.3650000000,41.2605246788
0.3660000000,40.4774692364
0.3670000000,39.6845549479
0.3680000000,38.8818705523
0.3690000000,38.0695085703
0.3700000000,37.2475653311
0.3710000000,36.4161409984
0.3720000000,35.5753395951
0.3730000000,34.7252690276
0.3740000000,33.8660411084
0.3750000000,32.9977715778
0.3760000000,32.1205801248
0.3770000000,31.2345904061
0.3780000000,30.3399300651
0.3790000000,29.4367307483
0.3800000000,28.5251281215
0.3810000000,27.6052618842
0.3820000000,26.6772757828
0.3830000000,25.7413176226
0.3840000000,24.7975392783
0.3850000000,23.8460967031
0.3860000000,22.8871499362
0.3870000000,21.9208631092
0.3880000000,20.9474044509
0.3890000000,19.9669462900
0.3900000000,18.9796650571
0.3910000000,17.9857412849
0.3920000000,16.9853596059
0.3930000000,15.9787087498
0.3940000000,14.9659815382
0.3950000000,13.9473748779
0.3960000000,12.9230897529
0.3970000000,11.8933312134
0.3980000000,10.8583083649
0.3990000000,9.8182343532
0.4000000000,8.7733263495
0.4010000000,7.7238055326
0.4020000000,6.6698970693
0.4030000000,5.6118300929
0.4040000000,4.5498376798
0.4050000000,3.4841568241
0.4060000000,2.4150284102
0.4070000000,1.3426971829
0.4080000000,0.2674117162
0.4090000000,-0.8105756206
0.4100000000,-1.8910086990
0.4110000000,-2.9736276691
0.4120000000,-4.0581689996
0.4130000000,-5.1443655207
0.4140000000,-6.2319464685
0.4150000000,-7.3206375318
0.4160000000,-8.4101609014
0.4170000000,-9.5002353216
0.4180000000,-10.5905761437
0.4190000000,-11.6808953825
0.4200000000,-12.7709017744
0.4210000000,-13.8603008383
0.4220000000,-14.9487949389
0.4230000000,-16.0360833521
0.4240000000,-17.1218623330
0.4250000000,-18.2058251866
0.4260000000,-19.2876623402
0.4270000000,-20.3670614188
0.4280000000,-21.4437073233
0.4290000000,-22.5172823099
0.4300000000,-23.5874660736
0.4310000000,-24.6539358326
0.4320000000,-25.7163664165
0.4330000000,-26.7744303563
0.4340000000,-27.8277979767
0.4350000000,-28.8761374917
0.4360000000,-29.9191151017
0.4370000000,-30.9563950943
0.4380000000,-31.9876399460
0.4390000000,-33.0125104279
0.4400000000,-34.0306657132
0.4410000000,-35.0417634871
0.4420000000,-36.0454600592
0.4430000000,-37.0414104788
0.4440000000,-38.0292686519
0.4450000000,-39.0086874617
0.4460000000,-39.9793188899
0.4470000000,-40.9408141425
0.4480000000,-41.8928237757
0.4490000000,-42.8349978265
0.4500000000,-43.7669859435
0.4510000000,-44.6884375217
0.4520000000,-45.5990018386
0.4530000000,-46.4983281928
0.4540000000,-47.3860660452
0.4550000000,-48.2618651622
0.4560000000,-49.1253757606
0.4570000000,-49.9762486556
0.4580000000,-50.8141354101
0.4590000000,-51.6386884866
0.4600000000,-52.4495614010
0.4610000000,-53.2464088781
0.4620000000,-54.0288870094
0.4630000000,-54.7966534129
0.4640000000,-55.5493673944
0.4650000000,-56.2866901109
0.4660000000,-57.0082847358
0.4670000000,-57.7138166254
0.4680000000,-58.4029534877
0.4690000000,-59.0753655522
0.4700000000,-59.7307257417
0.4710000000,-60.3687098453
0.4720000000,-60.9889966929
0.4730000000,-61.5912683312
0.4740000000,-62.1752102006
0.4750000000,-62.7405113141
0.4760000000,-63.2868644361
0.4770000000,-63.8139662636
0.4780000000,-64.3215176075
0.4790000000,-64.8092235752
0.4800000000,-65.2767937540
0.4810000000,-65.7239423951
0.4820000000,-66.1503885986
0.4830000000,-66.5558564986
0.4840000000,-66.9400754491
0.4850000000,-67.3027802107
0.4860000000,-67.6437111365
0.4870000000,-67.9626143596
0.4880000000,-68.2592419797
0.4890000000,-68.5333522499
0.4900000000,-68.7847097641
0.4910000000,-69.0130856431
0.4920000000,-69.2182577217
0.4930000000,-69.4000107341
0.4940000000,-69.5581365000
0.4950000000,-69.6924341091
0.4960000000,-69.8027101058
0.4970000000,-69.8887786720
0.4980000000,-69.9504618101
0.4990000000,-69.9875895242
0.5000000000,-70.0000000000
0.5010000000,-69.9875397843
0.5020000000,-69.9500639619
0.5030000000,-69.8874363319
0.5040000000,-69.7995295817
0.5050000000,-69.6862254597
0.5060000000,-69.5474149454
0.5070000000,-69.3829984185
0.5080000000,-69.1928858245
0.5090000000,-68.9769968390
0.5100000000,-68.7352610294
0.5110000000,-68.4676180132
0.5120000000,-68.1740176147
0.5130000000,-67.8544200181
0.5140000000,-67.5087959178
0.5150000000,-67.1371266659
0.5160000000,-66.7394044157
0.5170000000,-66.3156322623
0.5180000000,-65.8658243797
0.5190000000,-65.3900061539
0.5200000000,-64.8882143126
0.5210000000,-64.3604970501
0.5220000000,-63.8069141493
0.5230000000,-63.2275370982
0.5240000000,-62.6224492026
0.5250000000,-61.9917456949
0.5260000000,-61.3355338365
0.5270000000,-60.6539330172
0.5280000000,-59.9470748486
0.5290000000,-59.2151032525
0.5300000000,-58.4581745442
0.5310000000,-57.6764575105
0.5320000000,-56.8701334823
0.5330000000,-56.0393964005
0.5340000000,-55.1844528780
0.5350000000,-54.3055222536
0.5360000000,-53.4028366415
0.5370000000,-52.4766409740
0.5380000000,-51.5271930374
0.5390000000,-50.5547635021
0.5400000000,-49.5596359462
0.5410000000,-48.5421068713
0.5420000000,-47.5024857128
0.5430000000,-46.4410948424
0.5440000000,-45.3582695637
0.5450000000,-44.2543581005
0.5460000000,-43.1297215781
0.5470000000,-41.9847339968
0.5480000000,-40.8197821978
0.5490000000,-39.6352658218
0.5500000000,-38.4315972599
0.5510000000,-37.2092015956
0.5520000000,-35.9685165403
0.5530000000,-34.7099923599
0.5540000000,-33.4340917930
0.5550000000,-32.1412899617
0.5560000000,-30.8320742732
0.5570000000,-29.5069443137
0.5580000000,-28.1664117335
0.5590000000,-26.8110001232
0.5600000000,-25.4412448821
0.5610000000,-24.0576930771
0.5620000000,-22.6609032933
0.5630000000,-21.2514454757
0.5640000000,-19.8299007622
0.5650000000,-18.3968613073
0.5660000000,-16.9529300971
0.5670000000,-15.4987207558
0.5680000000,-14.0348573423
0.5690000000,-12.5619741385
0.5700000000,-11.0807154282
0.5710000000,-9.5917352673
0.5720000000,-8.0956972445
0.5730000000,-6.5932742336
0.5740000000,-5.0851481358
0.5750000000,-3.5720096142
0.5760000000,-2.0545578181
0.5770000000,-0.5335000995
0.5780000000,0.9904482806
0.5790000000,2.5165644536
0.5800000000,4.0441182542
0.5810000000,5.5723725401
0.5820000000,7.1005835202
0.5830000000,8.6280010915
0.5840000000,10.1538691848
0.5850000000,11.6774261183
0.5860000000,13.1979049606
0.5870000000,14.7145339009
0.5880000000,16.2265366282
0.5890000000,17.7331327182
0.5900000000,19.2335380283
0.5910000000,20.7269651005
0.5920000000,22.2126235715
0.5930000000,23.6897205911
0.5940000000,25.1574612473
0.5950000000,26.6150489991
0.5960000000,28.0616861160
0.5970000000,29.4965741247
0.5980000000,30.9189142621
0.5990000000,32.3279079353
0.6000000000,33.7227571871
0.6010000000,35.1026651686
0.6020000000,36.4668366164
0.6030000000,37.8144783369
0.6040000000,39.1447996946
0.6050000000,40.4570131061
0.6060000000,41.7503345394
0.6070000000,43.0239840171
0.6080000000,44.2771861241
0.6090000000,45.5091705200
0.6100000000,46.7191724542
0.6110000000,47.9064332857
0.6120000000,49.0702010050
0.6130000000,50.2097307592
0.6140000000,51.3242853803
0.6150000000,52.4131359149
0.6160000000,53.4755621561
0.6170000000,54.5108531770
0.6180000000,55.5183078651
0.6190000000,56.4972354584
0.6200000000,57.4469560807
0.6210000000,58.3668012781
0.6220000000,59.2561145548
0.6230000000,60.1142519082
0.6240000000,60.9405823631
0.6250000000,61.7344885044
0.6260000000,62.4953670081
0.6270000000,63.2226291700
0.6280000000,63.9157014315
0.6290000000,64.5740259029
0.6300000000,65.1970608823
0.6310000000,65.7842813721
0.6320000000,66.3351795892
0.6330000000,66.8492654720
0.6340000000,67.3260671814
0.6350000000,67.7651315965
0.6360000000,68.1660248037
0.6370000000,68.5283325799
0.6380000000,68.8516608679
0.6390000000,69.1356362449
0.6400000000,69.3799063831
0.6410000000,69.5841405012
0.6420000000,69.7480298079
0.6430000000,69.8712879356
0.6440000000,69.9536513642
0.6450000000,69.9948798350
0.6460000000,69.9947567536
0.6470000000,69.9530895818
0.6480000000,69.8697102177
0.6490000000,69.7444753636
0.6500000000,69.5772668819
0.6510000000,69.3679921368
0.6520000000,69.1165843238
0.6530000000,68.8230027848
0.6540000000,68.4872333078
0.6550000000,68.1092884136
0.6560000000,67.6892076257
0.6570000000,67.2270577250
0.6580000000,66.7229329885
0.6590000000,66.1769554111
0.6600000000,65.5892749106
0.6610000000,64.9600695151
0.6620000000,64.2895455327
0.6630000000,63.5779377028
0.6640000000,62.8255093289
0.6650000000,62.0325523925
0.6660000000,61.1993876470
0.6670000000,60.3263646928
0.6680000000,59.4138620312
0.6690000000,58.4622870990
0.6700000000,57.4720762808
0.6710000000,56.4436949021
0.6720000000,55.3776371989
0.6730000000,54.2744262671
0.6740000000,53.1346139894
0.6750000000,51.9587809393
0.6760000000,50.7475362637
0.6770000000,49.5015175414
0.6780000000,48.2213906199
0.6790000000,46.9078494276
0.6800000000,45.5616157637
0.6810000000,44.1834390637
0.6820000000,42.7740961416
0.6830000000,41.3343909076
0.6840000000,39.8651540625
0.6850000000,38.3672427669
0.6860000000,36.8415402873
0.6870000000,35.2889556167
0.6880000000,33.7104230717
0.6890000000,32.1069018644
0.6900000000,30.4793756503
0.6910000000,28.8288520520
0.6920000000,27.1563621575
0.6930000000,25.4629599950
0.6940000000,23.7497219832
0.6950000000,22.0177463574
0.6960000000,20.2681525707
0.6970000000,18.5020806727
0.6980000000,16.7206906634
0.6990000000,14.9251618233
0.7000000000,13.1166920210
0.7010000000,11.2964969967
0.7020000000,9.4658096235
0.7030000000,7.6258791454
0.7040000000,5.7779703936
0.7050000000,3.9233629804
0.7060000000,2.0633504715
0.7070000000,0.1992395371
0.7080000000,-1.6676509181
0.7090000000,-3.5359906446
0.7100000000,-5.4044389588
0.7110000000,-7.2716456725
0.7120000000,-9.1362520414
0.7130000000,-10.9968917328
0.7140000000,-12.8521918099
0.7150000000,-14.7007737346
0.7160000000,-16.5412543865
0.7170000000,-18.3722470980
0.7180000000,-20.1923627047
0.7190000000,-22.0002106108
0.7200000000,-23.7943998685
0.7210000000,-25.5735402704
0.7220000000,-27.3362434544
0.7230000000,-29.0811240212
0.7240000000,-30.8068006617
0.7250000000,-32.5118972947
0.7260000000,-34.1950442147
0.7270000000,-35.8548792472
0.7280000000,-37.4900489118
0.7290000000,-39.0992095918
0.7300000000,-40.6810287100
0.7310000000,-42.2341859084
0.7320000000,-43.7573742320
0.7330000000,-45.2493013157
0.7340000000,-46.7086905719
0.7350000000,-48.1342823800
0.7360000000,-49.5248352744
0.7370000000,-50.8791271320
0.7380000000,-52.1959563567
0.7390000000,-53.4741430600
0.7400000000,-54.7125302378
0.7410000000,-55.9099849399
0.7420000000,-57.0653994344
0.7430000000,-58.1776923618
0.7440000000,-59.2458098817
0.7450000000,-60.2687268078
0.7460000000,-61.2454477319
0.7470000000,-62.1750081344
0.7480000000,-63.0564754815
0.7490000000,-63.8889503066
0.7500000000,-64.6715672758
0.7510000000,-65.4034962347
0.7520000000,-66.0839432379
0.7530000000,-66.7121515568
0.7540000000,-67.2874026675
0.7550000000,-67.8090172150
0.7560000000,-68.2763559547
0.7570000000,-68.6888206686
0.7580000000,-69.0458550548
0.7590000000,-69.3469455911
0.7600000000,-69.5916223685
0.7610000000,-69.7794598965
0.7620000000,-69.9100778762
0.7630000000,-69.9831419429
0.7640000000,-69.9983643745
0.7650000000,-69.9555047657
0.7660000000,-69.8543706679
0.7670000000,-69.6948181911
0.7680000000,-69.4767525700
0.7690000000,-69.2001286899
0.7700000000,-68.8649515745
0.7710000000,-68.4712768319
0.7720000000,-68.0192110599
0.7730000000,-67.5089122085
0.7740000000,-66.9405898985
0.7750000000,-66.3145056967
0.7760000000,-65.6309733451
0.7770000000,-64.8903589442
0.7780000000,-64.0930810901
0.7790000000,-63.2396109629
0.7800000000,-62.3304723678
0.7810000000,-61.3662417267
0.7820000000,-60.3475480197
0.7830000000,-59.2750726777
0.7840000000,-58.1495494225
0.7850000000,-56.9717640563
0.7860000000,-55.7425541999
0.7870000000,-54.4628089774
0.7880000000,-53.1334686493
0.7890000000,-51.7555241918
0.7900000000,-50.3300168235
0.7910000000,-48.8580374776
0.7920000000,-47.3407262219
0.7930000000,-45.7792716230
0.7940000000,-44.1749100584
0.7950000000,-42.5289249733
0.7960000000,-40.8426460843
0.7970000000,-39.1174485287
0.7980000000,-37.3547519605
0.7990000000,-35.5560195928
0.8000000000,-33.7227571871
0.8010000000,-31.8565119892
0.8020000000,-29.9588716134
0.8030000000,-28.0314628738
0.8040000000,-26.0759505650
0.8050000000,-24.0940361911
0.8060000000,-22.0874566443
0.8070000000,-20.0579828348
0.8080000000,-18.0074182707
0.8090000000,-15.9375975906
0.8100000000,-13.8503850490
0.8110000000,-11.7476729552
0.8120000000,-9.6313800671
0.8130000000,-7.5034499414
0.8140000000,-5.3658492404
0.8150000000,-3.2205659970
0.8160000000,-1.0696078400
0.8170000000,1.0849998208
0.8180000000,3.2412156461
0.8190000000,5.3969842552
0.8200000000,7.5502381495
0.8210000000,9.6988996677
0.8220000000,11.8408829737
0.8230000000,13.9740960735
0.8240000000,16.0964428605
0.8250000000,18.2058251866
0.8260000000,20.3001449580
0.8270000000,22.3773062527
0.8280000000,24.4352174591
0.8290000000,26.4717934322
0.8300000000,28.4849576667
0.8310000000,30.4726444833
0.8320000000,32.4328012279
0.8330000000,34.3633904796
0.8340000000,36.2623922666
0.8350000000,38.1278062870
0.8360000000,39.9576541317
0.8370000000,41.7499815091
0.8380000000,43.5028604659
0.8390000000,45.2143916042
0.8400000000,46.8827062920
0.8410000000,48.5059688625
0.8420000000,50.0823788031
0.8430000000,51.6101729281
0.8440000000,53.0876275347
0.8450000000,54.5130605395
0.8460000000,55.8848335911
0.8470000000,57.2013541590
0.8480000000,58.4610775933
0.8490000000,59.6625091546
0.8500000000,60.8042060107
0.8510000000,61.8847791967
0.8520000000,62.9028955374
0.8530000000,63.8572795284
0.8540000000,64.7467151726
0.8550000000,65.5700477713
0.8560000000,66.3261856653
0.8570000000,67.0141019254
0.8580000000,67.6328359874
0.8590000000,68.1814952312
0.8600000000,68.6592565004
0.8610000000,69.0653675604
0.8620000000,69.3991484914
0.8630000000,69.6599930158
0.8640000000,69.8473697564
0.8650000000,69.9608234227
0.8660000000,69.9999759245
0.8670000000,69.9645274094
0.8680000000,69.8542572225
0.8690000000,69.6690247859
0.8700000000,69.4087703968
0.8710000000,69.0735159413
0.8720000000,68.6633655225
0.8730000000,68.1785060014
0.8740000000,67.6192074478
0.8750000000,66.9858235013
0.8760000000,66.2787916391
0.8770000000,65.4986333504
0.8780000000,64.6459542153
0.8790000000,63.7214438877
0.8800000000,62.7258759799
0.8810000000,61.6601078490
0.8820000000,60.5250802839
0.8830000000,59.3218170912
0.8840000000,58.0514245805
0.8850000000,56.7150909478
0.8860000000,55.3140855563
0.8870000000,53.8497581153
0.8880000000,52.3235377554
0.8890000000,50.7369320013
0.8900000000,49.0915256413
0.8910000000,47.3889794942
0.8920000000,45.6310290733
0.8930000000,43.8194831486
0.8940000000,41.9562222066
0.8950000000,40.0431968105
0.8960000000,38.0824258585
0.8970000000,36.0759947441
0.8980000000,34.0260534179
0.8990000000,31.9348143520
0.9000000000,29.8045504096
0.9010000000,27.6375926199
0.9020000000,25.4363278610
0.9030000000,23.2031964516
0.9040000000,20.9406896545
0.9050000000,18.6513470933
0.9060000000,16.3377540842
0.9070000000,14.0025388868
0.9080000000,11.6483698735
0.9090000000,9.2779526237
0.9100000000,6.8940269428
0.9110000000,4.4993638096
0.9120000000,2.0967622562
0.9130000000,-0.3109538182
0.9140000000,-2.7209388945
0.9150000000,-5.1303291404
0.9160000000,-7.5362457711
0.9170000000,-9.9357984621
0.9180000000,-12.3260888092
0.9190000000,-14.7042138319
0.9200000000,-17.0672695173
0.9210000000,-19.4123543986
0.9220000000,-21.7365731659
0.9230000000,-24.0370403031
0.9240000000,-26.3108837487
0.9250000000,-28.5552485733
0.9260000000,-30.7673006723
0.9270000000,-32.9442304663
0.9280000000,-35.0832566065
0.9290000000,-37.1816296790
0.9300000000,-39.2366359045
0.9310000000,-41.2456008268
0.9320000000,-43.2058929862
0.9330000000,-45.1149275733
0.9340000000,-46.9701700566
0.9350000000,-48.7691397795
0.9360000000,-50.5094135230
0.9370000000,-52.1886290261
0.9380000000,-53.8044884613
0.9390000000,-55.3547618588
0.9400000000,-56.8372904747
0.9410000000,-58.2499900973
0.9420000000,-59.5908542877
0.9430000000,-60.8579575481
0.9440000000,-62.0494584140
0.9450000000,-63.1636024646
0.9460000000,-64.1987252458
0.9470000000,-65.1532551028
0.9480000000,-66.0257159149
0.9490000000,-66.8147297300
0.9500000000,-67.5190192920
0.9510000000,-68.1374104588
0.9520000000,-68.6688345033
0.9530000000,-69.1123302965
0.9540000000,-69.4670463649
0.9550000000,-69.7322428207
0.9560000000,-69.9072931589
0.9570000000,-69.9916859184
0.9580000000,-69.9850262027
0.9590000000,-69.8870370564
0.9600000000,-69.6975606952
0.9610000000,-69.4165595835
0.9620000000,-69.0441173598
0.9630000000,-68.5804396037
0.9640000000,-68.0258544436
0.9650000000,-67.3808130018
0.9660000000,-66.6458896747
0.9670000000,-65.8217822458
0.9680000000,-64.9093118294
0.9690000000,-63.9094226434
0.9700000000,-62.8231816091
0.9710000000,-61.6517777778
0.9720000000,-60.3965215816
