time (s),Amplitude - Plot 0
1.492,-16.9783
1.493,-15.0768
1.494,-13.0891
1.495,-11.0262
1.496,-8.89973
1.497,-6.72151
1.498,-4.50379
1.499,-2.25905
1.5,-6.61E-14
1.501,2.26056
1.502,4.50975
1.503,6.73474
1.504,8.92277
1.505,11.0613
1.506,13.1379
1.507,15.1406
1.508,17.0578
1.509,18.8782
1.51,20.5913
1.511,22.1869
1.512,23.6556
1.513,24.9886
1.514,26.178
1.515,27.2166
1.516,28.0981
1.517,28.817
1.518,29.3689
1.519,29.7501
1.52,29.9582
1.521,29.9916
1.522,29.8497
1.523,29.5331
1.524,29.0432
1.525,28.3826
1.526,27.5547
1.527,26.5643
1.528,25.4167
1.529,24.1185
1.53,22.677
1.531,21.1004
1.532,19.3979
1.533,17.5792
1.534,15.655
1.535,13.6365
1.536,11.5355
1.537,9.3644
1.538,7.13599
1.539,4.86349
1.54,2.56042
1.541,0.240518
1.542,-2.08233
1.543,-4.39418
1.544,-6.68109
1.545,-8.92924
1.546,-11.125
1.547,-13.255
1.548,-15.3063
1.549,-17.2662
1.55,-19.1227
1.551,-20.8644
1.552,-22.4804
1.553,-23.9606
1.554,-25.2958
1.555,-26.4776
1.556,-27.4984
1.557,-28.3516
1.558,-29.0318
1.559,-29.5344
1.56,-29.856
1.561,-29.9943
1.562,-29.948
1.563,-29.7171
1.564,-29.3026
1.565,-28.7068
1.566,-27.9331
1.567,-26.9858
1.568,-25.8705
1.569,-24.5938
1.57,-23.1634
1.571,-21.5878
1.572,-19.8767
1.573,-18.0403
1.574,-16.0901
1.575,-14.0379
1.576,-11.8964
1.577,-9.67899
1.578,-7.39934
1.579,-5.07169
1.58,-2.71063
1.581,-0.330991
1.582,2.05224
1.583,4.42401
1.584,6.76926
1.585,9.07309
1.586,11.3208
1.587,13.498
1.588,15.5907
1.589,17.5853
1.59,19.4691
1.591,21.2297
1.592,22.8557
1.593,24.3364
1.594,25.662
1.595,26.8237
1.596,27.8138
1.597,28.6255
1.598,29.2533
1.599,29.6928
1.6,29.9408
1.601,29.9953
1.602,29.8557
1.603,29.5224
1.604,28.9973
1.605,28.2834
1.606,27.3851
1.607,26.3077
1.608,25.0581
1.609,23.644
1.61,22.0744
1.611,20.3593
1.612,18.5097
1.613,16.5374
1.614,14.4553
1.615,12.2767
1.616,10.0159
1.617,7.68759
1.618,5.3071
1.619,2.89005
1.62,0.452372
1.621,-1.98981
1.622,-4.42028
1.623,-6.82287
1.624,-9.18155
1.625,-11.4805
1.626,-13.7043
1.627,-15.8379
1.628,-17.867
1.629,-19.7776
1.63,-21.5569
1.631,-23.1926
1.632,-24.6734
1.633,-25.9892
1.634,-27.1307
1.635,-28.0899
1.636,-28.86
1.637,-29.4355
1.638,-29.8121
1.639,-29.9868
1.64,-29.9582
1.641,-29.7261
1.642,-29.2916
1.643,-28.6573
1.644,-27.8273
1.645,-26.8068
1.646,-25.6024
1.647,-24.2221
1.648,-22.675
1.649,-20.9714
1.65,-19.1227
1.651,-17.1414
1.652,-15.0409
1.653,-12.8354
1.654,-10.54
1.655,-8.17042
1.656,-5.74285
1.657,-3.27404
1.658,-0.781037
1.659,1.71889
1.66,4.20837
1.661,6.67006
1.662,9.08675
1.663,11.4415
1.664,13.7177
1.665,15.8994
1.666,17.971
1.667,19.9178
1.668,21.7261
1.669,23.3827
1.67,24.8758
1.671,26.1946
1.672,27.3294
1.673,28.2719
1.674,29.015
1.675,29.5533
1.676,29.8824
1.677,29.9997
1.678,29.904
1.679,29.5955
1.68,29.0762
1.681,28.3492
1.682,27.4194
1.683,26.2932
1.684,24.9782
1.685,23.4835
1.686,21.8194
1.687,19.9978
1.688,18.0313
1.689,15.9339
1.69,13.7204
1.691,11.4066
1.692,9.00911
1.693,6.54503
1.694,4.03212
1.695,1.4885
1.696,-1.06741
1.697,-3.61708
1.698,-6.14193
1.699,-8.62354
1.7,-11.0437
1.701,-13.3847
1.702,-15.6293
1.703,-17.7608
1.704,-19.7635
1.705,-21.6223
1.706,-23.3235
1.707,-24.8543
1.708,-26.203
1.709,-27.3594
1.71,-28.3147
1.711,-29.0614
1.712,-29.5937
1.713,-29.9072
1.714,-29.9992
1.715,-29.8686
1.716,-29.5161
1.717,-28.9439
1.718,-28.1558
1.719,-27.1573
1.72,-25.9556
1.721,-24.5592
1.722,-22.9783
1.723,-21.2244
1.724,-19.3103
1.725,-17.2502
1.726,-15.0592
1.727,-12.7536
1.728,-10.3506
1.729,-7.86818
1.73,-5.32491
1.731,-2.73992
1.732,-0.1327
1.733,2.47702
1.734,5.06946
1.735,7.62489
1.736,10.1238
1.737,12.5471
1.738,14.8762
1.739,17.0931
1.74,19.1808
1.741,21.1229
1.742,22.9045
1.743,24.5115
1.744,25.9314
1.745,27.1528
1.746,28.1662
1.747,28.9632
1.748,29.5375
1.749,29.8841
1.75,30
1.751,29.8839
1.752,29.5364
1.753,28.9597
1.754,28.1579
1.755,27.1368
1.756,25.904
1.757,24.4688
1.758,22.842
1.759,21.036
1.76,19.0646
1.761,16.9429
1.762,14.6872
1.763,12.3152
1.764,9.84511
1.765,7.29626
1.766,4.68857
1.767,2.04246
1.768,-0.621237
1.769,-3.28154
1.77,-5.9174
1.771,-8.50793
1.772,-11.0325
1.773,-13.471
1.774,-15.804
1.775,-18.0126
1.776,-20.0791
1.777,-21.9869
1.778,-23.7204
1.779,-25.2654
1.78,-26.6094
1.781,-27.7411
1.782,-28.6513
1.783,-29.3322
1.784,-29.778
1.785,-29.9846
1.786,-29.9501
1.787,-29.6742
1.788,-29.1589
1.789,-28.4079
1.79,-27.4268
1.791,-26.2232
1.792,-24.8065
1.793,-23.1878
1.794,-21.3799
1.795,-19.3973
1.796,-17.2557
1.797,-14.9723
1.798,-12.5656
1.799,-10.0549
1.8,-7.4607
1.801,-4.80396
1.802,-2.1064
1.803,0.60993
1.804,3.32275
1.805,6.00977
1.806,8.64882
1.807,11.2181
1.808,13.6962
1.809,16.0627
1.81,18.2977
1.811,20.3826
1.812,22.2997
1.813,24.033
1.814,25.5678
1.815,26.8909
1.816,27.991
1.817,28.8586
1.818,29.486
1.819,29.8676
1.82,29.9999
1.821,29.8813
1.822,29.5123
1.823,28.8958
1.824,28.0363
1.825,26.9408
1.826,25.6181
1.827,24.079
1.828,22.336
1.829,20.4036
1.83,18.2977
1.831,16.036
1.832,13.6372
1.833,11.1215
1.834,8.5101
1.835,5.82498
1.836,3.08886
1.837,0.32496
1.838,-2.44321
1.839,-5.19204
1.84,-7.89801
1.841,-10.5379
1.842,-13.0891
1.843,-15.5294
1.844,-17.8379
1.845,-19.9944
1.846,-21.9802
1.847,-23.7779
1.848,-25.3718
1.849,-26.7476
1.85,-27.8933
1.851,-28.7985
1.852,-29.455
1.853,-29.8567
1.854,-29.9997
1.855,-29.8823
1.856,-29.5053
1.857,-28.8713
1.858,-27.9856
1.859,-26.8554
1.86,-25.4902
1.861,-23.9015
1.862,-22.103
1.863,-20.1099
1.864,-17.9396
1.865,-15.6106
1.866,-13.1433
1.867,-10.5591
1.868,-7.88055
1.869,-5.13113
1.87,-2.33498
1.871,0.483282
1.872,3.29877
1.873,6.08657
1.874,8.82193
1.875,11.4805
1.876,14.0386
1.877,16.4732
1.878,18.7626
1.879,20.886
1.88,22.8244
1.881,24.5601
1.882,26.0772
1.883,27.3619
1.884,28.4023
1.885,29.1886
1.886,29.7134
1.887,29.9716
1.888,29.9604
1.889,29.6795
1.89,29.131
1.891,28.3195
1.892,27.2517
1.893,25.937
1.894,24.387
1.895,22.6152
1.896,20.6373
1.897,18.4711
1.898,16.1359
1.899,13.6526
1.9,11.0437
1.901,8.3328
1.902,5.5444
1.903,2.70388
1.904,-0.162859
1.905,-3.02961
1.906,-5.87009
1.907,-8.6582
1.908,-11.3683
1.909,-13.9752
1.91,-16.4549
1.911,-18.7843
1.912,-20.9417
1.913,-22.9069
1.914,-24.6614
1.915,-26.1887
1.916,-27.4742
1.917,-28.5057
1.918,-29.2732
1.919,-29.7692
1.92,-29.9885
1.921,-29.9288
1.922,-29.5902
1.923,-28.9754
1.924,-28.0896
1.925,-26.9408
1.926,-25.5393
1.927,-23.8979
1.928,-22.0315
1.929,-19.9573
1.93,-17.6945
1.931,-15.2641
1.932,-12.6887
1.933,-9.99241
1.934,-7.20042
1.935,-4.33898
1.936,-1.43503
1.937,1.48399
1.938,4.39045
1.939,7.25676
1.94,10.0557
1.941,12.7604
1.942,15.3452
1.943,17.7851
1.944,20.0567
1.945,22.1381
1.946,24.0091
1.947,25.6514
1.948,27.049
1.949,28.1882
1.95,29.0575
1.951,29.6482
1.952,29.9543
1.953,29.9723
1.954,29.7017
1.955,29.1445
1.956,28.3057
1.957,27.1931
1.958,25.8169
1.959,24.19
1.96,22.3279
1.961,20.2483
1.962,17.971
1.963,15.5178
1.964,12.9124
1.965,10.1799
1.966,7.34671
1.967,4.44041
1.968,1.48926
1.969,-1.47796
1.97,-4.43221
1.971,-7.34452
1.972,-10.1863
1.973,-12.9294
1.974,-15.5468
1.975,-18.0126
1.976,-20.3022
1.977,-22.3928
1.978,-24.2634
1.979,-25.8953
1.98,-27.2718
1.981,-28.3791
1.982,-29.2058
1.983,-29.7431
1.984,-29.9853
1.985,-29.9297
1.986,-29.5762
1.987,-28.928
1.988,-27.991
1.989,-26.7742
1.99,-25.2894
1.991,-23.5509
1.992,-21.5758
1.993,-19.3835
1.994,-16.9957
1.995,-14.4361
1.996,-11.7301
1.997,-8.90477
1.998,-5.98834
1.999,-3.0101
2,-1.18E-13
2.001,3.0116
2.002,5.99425
2.003,8.91773
2.004,11.7523
2.005,14.4691
2.006,17.0404
2.007,19.4398
2.008,21.6427
2.009,23.6263
2.01,25.3702
2.011,26.856
2.012,28.0684
2.013,28.9944
2.014,29.6243
2.015,29.951
2.016,29.9708
2.017,29.683
2.018,29.0902
2.019,28.198
2.02,27.015
2.021,25.5532
2.022,23.827
2.023,21.8541
2.024,19.6543
2.025,17.2502
2.026,14.6662
2.027,11.929
2.028,9.06662
2.029,6.10872
2.03,3.08586
2.031,0.0294053
2.032,-3.02886
2.033,-6.05704
2.034,-9.02349
2.035,-11.8971
2.036,-14.6478
2.037,-17.2465
2.038,-19.6657
2.039,-21.8799
2.04,-23.8655
2.041,-25.6012
2.042,-27.0686
2.043,-28.2516
2.044,-29.1375
2.045,-29.7164
2.046,-29.9819
2.047,-29.9305
2.048,-29.5624
2.049,-28.8811
2.05,-27.8933
2.051,-26.609
2.052,-25.0415
2.053,-23.2069
2.054,-21.1245
2.055,-18.8161
2.056,-16.3059
2.057,-13.6204
2.058,-10.7881
2.059,-7.83907
2.06,-4.80471
2.061,-1.71739
2.062,1.38985
2.063,4.48366
2.064,7.53078
2.065,10.4984
2.066,13.3544
2.067,16.0678
2.068,18.6092
2.069,20.9509
2.07,23.0673
2.071,24.9351
2.072,26.5338
2.073,27.8456
2.074,28.8559
2.075,29.5533
2.076,29.9297
2.077,29.9807
2.078,29.705
2.079,29.1054
2.08,28.1879
2.081,26.962
2.082,25.4407
2.083,23.6403
2.084,21.58
2.085,19.282
2.086,16.7713
2.087,14.0752
2.088,11.223
2.089,8.24584
2.09,5.17644
2.091,2.04848
2.092,-1.10358
2.093,-4.24495
2.094,-7.34087
2.095,-10.357
2.096,-13.2598
2.097,-16.0168
2.098,-18.5974
2.099,-20.9725
2.1,-23.1154
2.101,-25.002
2.102,-26.6108
2.103,-27.9234
2.104,-28.925
2.105,-29.6036
2.106,-29.9514
2.107,-29.964
2.108,-29.6407
2.109,-28.9847
2.11,-28.0029
2.111,-26.7058
2.112,-25.1077
2.113,-23.226
2.114,-21.0816
2.115,-18.6984
2.116,-16.1028
2.117,-13.324
2.118,-10.3931
2.119,-7.34306
2.12,-4.20837
2.121,-1.02446
2.122,2.17258
2.123,5.34643
2.124,8.46092
2.125,11.4805
2.126,14.3706
2.127,17.0981
2.128,19.6315
2.129,21.9417
2.13,24.0019
2.131,25.788
2.132,27.2794
2.133,28.4584
2.134,29.311
2.135,29.827
2.136,30
2.137,29.8275
2.138,29.311
2.139,28.456
2.14,27.2718
2.141,25.7718
2.142,23.9729
2.143,21.8954
2.144,19.563
2.145,17.0025
2.146,14.2434
2.147,11.3173
2.148,8.25817
2.149,5.10141
2.15,1.88372
2.151,-1.35746
2.152,-4.58428
2.153,-7.75899
2.154,-10.8444
2.155,-13.8041
2.156,-16.6034
2.157,-19.2091
2.158,-21.5904
2.159,-23.719
2.16,-25.5694
2.161,-27.1194
2.162,-28.3504
2.163,-29.2474
2.164,-29.7994
2.165,-29.9993
2.166,-29.8443
2.167,-29.3357
2.168,-28.4791
2.169,-27.2841
2.17,-25.7645
2.171,-23.9379
2.172,-21.8257
2.173,-19.4525
2.174,-16.8463
2.175,-14.0379
2.176,-11.0606
2.177,-7.94964
2.178,-4.74218
2.179,-1.47645
2.18,1.80846
2.181,5.07318
2.182,8.27846
2.183,11.3857
2.184,14.3574
2.185,17.1575
2.186,19.7521
2.187,22.1096
2.188,24.2012
2.189,26.0012
2.19,27.4875
2.191,28.6417
2.192,29.4492
2.193,29.8999
2.194,29.9878
2.195,29.7112
2.196,29.0732
2.197,28.0809
2.198,26.7459
2.199,25.0842
2.2,23.1154
2.201,20.8633
2.202,18.355
2.203,15.6209
2.204,12.6942
2.205,9.61045
2.206,6.40736
2.207,3.12411
2.208,-0.19905
2.209,-3.52125
2.21,-6.80158
2.211,-9.99952
2.212,-13.0755
2.213,-15.9913
2.214,-18.7108
2.215,-21.1999
2.216,-23.4275
2.217,-25.3657
2.218,-26.9901
2.219,-28.2799
2.22,-29.2188
2.221,-29.7946
2.222,-29.9996
2.223,-29.8307
2.224,-29.2896
2.225,-28.3826
2.226,-27.1204
2.227,-25.5183
2.228,-23.5961
2.229,-21.3773
2.23,-18.8894
2.231,-16.1632
2.232,-13.2327
2.233,-10.1345
2.234,-6.90728
2.235,-3.59163
2.236,-0.229208
2.237,3.1376
2.238,6.46628
2.239,9.71467
2.24,12.8416
2.241,15.8072
2.242,18.5737
2.243,21.1058
2.244,23.3709
2.245,25.3399
2.246,26.9874
2.247,28.292
2.248,29.2365
2.249,29.8084
2.25,30
2.251,29.8083
2.252,29.2351
2.253,28.2875
2.254,26.9769
2.255,25.3197
2.256,23.3368
2.257,21.0532
2.258,18.4978
2.259,15.7032
2.26,12.7051
2.261,9.54186
2.262,6.25407
2.263,2.88405
2.264,-0.524745
2.265,-3.92824
2.266,-7.28237
2.267,-10.5436
2.268,-13.6694
2.269,-16.6191
2.27,-19.3541
2.271,-21.8386
2.272,-24.0398
2.273,-25.9287
2.274,-27.4803
2.275,-28.6738
2.276,-29.4932
2.277,-29.9273
2.278,-29.9698
2.279,-29.6198
2.28,-28.8813
2.281,-27.7635
2.282,-26.2805
2.283,-24.4514
2.284,-22.2997
2.285,-19.8535
2.286,-17.1445
2.287,-14.2082
2.288,-11.083
2.289,-7.80996
2.29,-4.43221
2.291,-0.99432
2.292,2.45824
2.293,5.8797
2.294,9.2246
2.295,12.4484
2.296,15.5081
2.297,18.3628
2.298,20.9741
2.299,23.3069
2.3,25.3298
2.301,27.0154
2.302,28.3405
2.303,29.2872
2.304,29.8421
2.305,29.9974
2.306,29.7504
2.307,29.104
2.308,28.0663
2.309,26.6507
2.31,24.8758
2.311,22.7651
2.312,20.3466
2.313,17.6525
2.314,14.7188
2.315,11.5849
2.316,8.29295
2.317,4.8873
2.318,1.41395
2.319,-2.08007
2.32,-5.54736
2.321,-8.94076
2.322,-12.214
2.323,-15.3225
2.324,-18.2235
2.325,-20.8774
2.326,-23.2475
2.327,-25.3011
2.328,-27.0098
2.329,-28.3497
2.33,-29.302
2.331,-29.8531
2.332,-29.995
2.333,-29.7253
2.334,-29.047
2.335,-27.969
2.336,-26.5056
2.337,-24.6764
2.338,-22.5063
2.339,-20.0247
2.34,-17.2656
2.341,-14.2666
2.342,-11.069
2.343,-7.71674
2.344,-4.25615
2.345,-0.735059
2.346,2.79773
2.347,6.29314
2.348,9.70254
2.349,12.9784
2.35,16.0748
2.351,18.9485
2.352,21.559
2.353,23.8696
2.354,25.8476
2.355,27.4648
2.356,28.6983
2.357,29.5302
2.358,29.9483
2.359,29.9463
2.36,29.5236
2.361,28.6857
2.362,27.4439
2.363,25.815
2.364,23.8215
2.365,21.4913
2.366,18.8566
2.367,15.9543
2.368,12.8252
2.369,9.51326
2.37,6.06516
2.371,2.52962
2.372,-1.0433
2.373,-4.6029
2.374,-8.09857
2.375,-11.4805
2.376,-14.7004
2.377,-17.7122
2.378,-20.4726
2.379,-22.9419
2.38,-25.0846
2.381,-26.8695
2.382,-28.2706
2.383,-29.2674
2.384,-29.8452
2.385,-29.995
2.386,-29.7143
2.387,-29.0064
2.388,-27.8811
2.389,-26.354
2.39,-24.4466
2.391,-22.1859
2.392,-19.6041
2.393,-16.7382
2.394,-13.6291
2.395,-10.3216
2.396,-6.86325
2.397,-3.30402
2.398,0.304604
2.399,3.9103
2.4,7.4607
2.401,10.9041
2.402,14.1903
2.403,17.2711
2.404,20.1015
2.405,22.6399
2.406,24.8488
2.407,26.6955
2.408,28.1526
2.409,29.1983
2.41,29.8168
2.411,29.9983
2.412,29.7398
2.413,29.0445
2.414,27.9221
2.415,26.3885
2.416,24.4658
2.417,22.1818
2.418,19.5699
2.419,16.668
2.42,13.5188
2.421,10.1685
2.422,6.66639
2.423,3.06411
2.424,-0.585053
2.425,-4.22704
2.426,-7.80777
2.427,-11.274
2.428,-14.574
2.429,-17.6586
2.43,-20.4814
2.431,-23.0001
2.432,-25.1768
2.433,-26.9785
2.434,-28.3779
2.435,-29.3535
2.436,-29.8903
2.437,-29.9796
2.438,-29.6195
2.439,-28.8149
2.44,-27.5774
2.441,-25.9249
2.442,-23.8819
2.443,-21.4786
2.444,-18.7508
2.445,-15.7392
2.446,-12.4889
2.447,-9.04865
2.448,-5.47028
2.449,-1.80771
2.45,1.88372
2.451,5.5481
2.452,9.12985
2.453,12.5745
2.454,15.8296
2.455,18.8454
2.456,21.5758
2.457,23.9788
2.458,26.0174
2.459,27.6601
2.46,28.8813
2.461,29.6619
2.462,29.9894
2.463,29.8583
2.464,29.2699
2.465,28.2328
2.466,26.7623
2.467,24.8804
2.468,22.6157
2.469,20.0023
2.47,17.0801
2.471,13.8938
2.472,10.492
2.473,6.92709
2.474,3.25381
2.475,-0.47122
2.476,-4.19046
2.477,-7.84635
2.478,-11.3822
2.479,-14.7431
2.48,-17.8767
2.481,-20.734
2.482,-23.2703
2.483,-25.4459
2.484,-27.2264
2.485,-28.5837
2.486,-29.496
2.487,-29.9485
2.488,-29.9338
2.489,-29.4514
2.49,-28.5083
2.491,-27.1188
2.492,-25.3039
2.493,-23.0918
2.494,-20.5166
2.495,-17.6183
2.496,-14.442
2.497,-11.0374
2.498,-7.45778
2.499,-3.75925
2.5,2.95E-14
2.501,3.76075
2.502,7.46362
2.503,11.05
2.504,14.4632
2.505,17.6488
2.506,20.5562
2.507,23.1389
2.508,25.3557
2.509,27.1708
2.51,28.5549
2.511,29.4856
2.512,29.9474
2.513,29.9325
2.514,29.4406
2.515,28.4788
2.516,27.0621
2.517,25.2124
2.518,22.9589
2.519,20.3372
2.52,17.3887
2.521,14.1604
2.522,10.7036
2.523,7.07372
2.524,3.32875
2.525,-0.47122
2.526,-4.2651
2.527,-7.9918
2.528,-11.5912
2.529,-15.005
2.53,-18.178
2.531,-21.0586
2.532,-23.5998
2.533,-25.7603
2.534,-27.5044
2.535,-28.8035
2.536,-29.6361
2.537,-29.9879
2.538,-29.8527
2.539,-29.2323
2.54,-28.1359
2.541,-26.5811
2.542,-24.5925
2.543,-22.2021
2.544,-19.4484
2.545,-16.376
2.546,-13.0348
2.547,-9.47893
2.548,-5.76653
2.549,-1.95821
2.55,1.88372
2.551,5.69622
2.552,9.41667
2.553,12.9838
2.554,16.3387
2.555,19.426
2.556,22.1945
2.557,24.5981
2.558,26.5968
2.559,28.1571
2.56,29.2526
2.561,29.8648
2.562,29.9829
2.563,29.6044
2.564,28.7349
2.565,27.3884
2.566,25.5867
2.567,23.3591
2.568,20.7422
2.569,17.779
2.57,14.5186
2.571,11.015
2.572,7.32624
2.573,3.51377
2.574,-0.358887
2.575,-4.22704
2.576,-8.02595
2.577,-11.6919
2.578,-15.1634
2.579,-18.3818
2.58,-21.293
2.581,-23.8476
2.582,-26.0023
2.583,-27.7204
2.584,-28.9724
2.585,-29.7367
2.586,-29.9999
2.587,-29.7569
2.588,-29.0112
2.589,-27.7749
2.59,-26.0683
2.591,-23.9197
2.592,-21.3651
2.593,-18.4473
2.594,-15.2154
2.595,-11.7239
2.596,-8.03176
2.597,-4.20166
2.598,-0.298572
2.599,3.61109
2.6,7.4607
2.601,11.1845
2.602,14.7188
2.603,18.003
2.604,20.9806
2.605,23.6003
2.606,25.8169
2.607,27.5919
2.608,28.8943
2.609,29.7013
2.61,29.9985
2.611,29.7801
2.612,29.0492
2.613,27.818
2.614,26.107
2.615,23.9452
2.616,21.3694
2.617,18.4235
2.618,15.1582
2.619,11.6294
2.62,7.89801
2.621,4.02839
2.622,0.0874618
2.623,-3.85647
2.624,-7.73495
2.625,-11.4805
2.626,-15.0279
2.627,-18.315
2.628,-21.2845
2.629,-23.8842
2.63,-26.0683
2.631,-27.7982
2.632,-29.0432
2.633,-29.781
2.634,-29.998
2.635,-29.69
2.636,-28.8617
2.637,-27.5269
2.638,-25.7087
2.639,-23.4383
2.64,-20.7552
2.641,-17.7061
2.642,-14.3441
2.643,-10.7283
2.644,-6.92195
2.645,-2.9921
2.646,0.99206
2.647,4.96019
2.648,8.84211
2.649,12.569
2.65,16.0748
2.651,19.297
2.652,22.1783
2.653,24.667
2.654,26.7185
2.655,28.296
2.656,29.3707
2.657,29.923
2.658,29.9425
2.659,29.4282
2.66,28.3887
2.661,26.8419
2.662,24.815
2.663,22.3436
2.664,19.4714
2.665,16.2495
2.666,12.7352
2.667,8.99113
2.668,5.08432
2.669,1.08474
2.67,-2.93582
2.671,-6.90508
2.672,-10.7515
2.673,-14.4057
2.674,-17.8015
2.675,-20.8774
2.676,-23.5775
2.677,-25.8525
2.678,-27.661
2.679,-28.9695
2.68,-29.7539
2.681,-29.9994
2.682,-29.7008
2.683,-28.8631
2.684,-27.5008
2.685,-25.6381
2.686,-23.3084
2.687,-20.5534
2.688,-17.4231
2.689,-13.9739
2.69,-10.2685
2.691,-6.37421
2.692,-2.36204
2.693,1.6948
2.694,5.72213
2.695,9.64616
2.696,13.3949
2.697,16.8993
2.698,20.0948
2.699,22.9225
2.7,25.3298
2.701,27.2722
2.702,28.7132
2.703,29.6258
2.704,29.9926
2.705,29.8062
2.706,29.0695
2.707,27.7954
2.708,26.0069
2.709,23.7365
2.71,21.0258
2.711,17.9245
2.712,14.4896
2.713,10.7846
2.714,6.87793
2.715,2.84201
2.716,-1.24823
2.717,-5.31675
2.718,-9.28772
2.719,-13.087
2.72,-16.6436
2.721,-19.8908
2.722,-22.7676
2.723,-25.2198
2.724,-27.201
2.725,-28.6738
2.726,-29.6098
2.727,-29.9911
2.728,-29.8097
2.729,-29.0685
2.73,-27.7809
2.731,-25.9703
2.732,-23.6704
2.733,-20.9239
2.734,-17.7821
2.735,-14.3037
2.736,-10.5542
2.737,-6.60389
2.738,-2.52737
2.739,1.59844
2.74,5.69548
2.741,9.68613
2.742,13.4946
2.743,17.0485
2.744,20.28
2.745,23.1274
2.746,25.5362
2.747,27.46
2.748,28.8617
2.749,29.7139
2.75,30
2.751,29.7137
2.752,28.86
2.753,27.4545
2.754,25.5235
2.755,23.1034
2.756,20.24
2.757,16.9876
2.758,13.4083
2.759,9.57045
2.76,5.54736
2.761,1.41621
2.762,-2.74367
2.763,-6.85224
2.764,-10.8303
2.765,-14.601
2.766,-18.0915
2.767,-21.234
2.768,-23.9674
2.769,-26.2386
2.77,-28.0029
2.771,-29.2258
2.772,-29.8829
2.773,-29.961
2.774,-29.4578
2.775,-28.3826
2.776,-26.7555
2.777,-24.6076
2.778,-21.9802
2.779,-18.9239
2.78,-15.4978
2.781,-11.7683
2.782,-7.80777
2.783,-3.69341
2.784,0.49459
2.785,4.67442
2.786,8.76426
2.787,12.6839
2.788,16.3565
2.789,19.7095
2.79,22.677
2.791,25.2001
2.792,27.229
2.793,28.723
2.794,29.6523
2.795,29.9979
2.796,29.7524
2.797,28.9199
2.798,27.5164
2.799,25.569
2.8,23.1154
2.801,20.2038
2.802,16.8912
2.803,13.2428
2.804,9.33072
2.805,5.23213
2.806,1.02823
2.807,-3.19758
2.808,-7.36133
2.809,-11.3801
2.81,-15.1738
2.811,-18.6665
2.812,-21.7884
2.813,-24.4767
2.814,-26.6773
2.815,-28.3457
2.816,-29.4481
2.817,-29.9617
2.818,-29.8756
2.819,-29.191
2.82,-27.921
2.821,-26.0903
2.822,-23.7351
2.823,-20.9023
2.824,-17.6482
2.825,-14.0379
2.826,-10.1437
2.827,-6.04374
2.828,-1.8205
2.829,2.44096
2.83,6.65462
2.831,10.7353
2.832,14.6004
2.833,18.1714
2.834,21.3757
2.835,24.1481
2.836,26.4317
2.837,28.1799
2.838,29.3565
2.839,29.937
2.84,29.909
2.841,29.2724
2.842,28.0395
2.843,26.2349
2.844,23.8947
2.845,21.0661
2.846,17.8063
2.847,14.1816
2.848,10.2656
2.849,6.13824
2.85,1.88372
2.851,-2.41089
2.852,-6.65756
2.853,-10.7691
2.854,-14.6609
2.855,-18.2529
2.856,-21.4707
2.857,-24.2479
2.858,-26.5267
2.859,-28.2597
2.86,-29.4106
2.861,-29.955
2.862,-29.8811
2.863,-29.1897
2.864,-27.8944
2.865,-26.0215
2.866,-23.6091
2.867,-20.7067
2.868,-17.3739
2.869,-13.6795
2.87,-9.69969
2.871,-5.51698
2.872,-1.2181
2.873,3.10761
2.874,7.3701
2.875,11.4805
2.876,15.3529
2.877,18.9064
2.878,22.0662
2.879,24.7661
2.88,26.9491
2.881,28.569
2.882,29.5912
2.883,29.9938
2.884,29.7676
2.885,28.9167
2.886,27.4585
2.887,25.4227
2.888,22.8518
2.889,19.7992
2.89,16.3286
2.891,12.5129
2.892,8.43198
2.893,4.17179
2.894,-0.177939
2.895,-4.5254
2.896,-8.77868
2.897,-12.8477
2.898,-16.6461
2.899,-20.0931
2.9,-23.1154
2.901,-25.6483
2.902,-27.6376
2.903,-29.0404
2.904,-29.8263
2.905,-29.978
2.906,-29.4915
2.907,-28.3767
2.908,-26.6566
2.909,-24.3672
2.91,-21.5569
2.911,-18.2852
2.912,-14.6215
2.913,-10.6437
2.914,-6.43682
2.915,-2.0906
2.916,2.3019
2.917,6.64654
2.918,10.85
2.919,14.8218
2.92,18.4764
2.921,21.7349
2.922,24.5267
2.923,26.7912
2.924,28.4791
2.925,29.5533
2.926,29.9901
2.927,29.7793
2.928,28.925
2.929,27.4448
2.93,25.3702
2.931,22.7455
2.932,19.627
2.933,16.0818
2.934,12.1865
2.935,8.02522
2.936,3.68817
2.937,-0.730537
2.938,-5.13485
2.939,-9.42884
2.94,-13.5188
2.941,-17.3155
2.942,-20.7356
2.943,-23.7042
2.944,-26.1559
2.945,-28.0366
2.946,-29.3046
2.947,-29.9314
2.948,-29.9028
2.949,-29.2186
2.95,-27.8933
2.951,-25.9552
2.952,-23.4463
2.953,-20.4213
2.954,-16.946
2.955,-13.0965
2.956,-8.95731
2.957,-4.61929
2.958,-0.177939
2.959,4.26883
2.96,8.62282
2.961,12.7877
2.962,16.6712
2.963,20.187
2.964,23.257
2.965,25.8127
2.966,27.7968
2.967,29.1647
2.968,29.8856
2.969,29.9426
2.97,29.3339
2.971,28.0724
2.972,26.1854
2.973,23.7144
2.974,20.7138
2.975,17.2502
2.976,13.4003
2.977,9.24971
2.978,4.89102
