time (s),velocity (rpm)
2.0280000000,70.9247589111
2.0290000000,68.9792633057
2.0300000000,67.9707527161
2.0310000000,64.1512870789
2.0320000000,62.8781318665
2.0330000000,59.3733787537
2.0340000000,56.8342208862
2.0350000000,52.2637367249
2.0360000000,49.2238998413
2.0370000000,43.2801246643
2.0380000000,38.2804870605
2.0390000000,33.5025787354
2.0400000000,28.2526016235
2.0410000000,23.3530998230
2.0420000000,18.4035301208
2.0430000000,13.0963325500
2.0440000000,7.4529647827
2.0450000000,0.4220008850
2.0460000000,-6.5517425537
2.0470000000,-11.7444992065
2.0480000000,-15.6068801880
2.0490000000,-19.5622444153
2.0500000000,-25.1770019531
2.0510000000,-31.7001342773
2.0520000000,-33.8244438171
2.0530000000,-38.1875038147
2.0540000000,-45.5689430237
2.0550000000,-48.8805770874
2.0560000000,-53.8516044617
2.0570000000,-57.3134422302
2.0580000000,-60.4033470154
2.0590000000,-63.9295578003
2.0600000000,-68.3569908142
2.0610000000,-69.0007209778
2.0620000000,-71.8832015991
2.0630000000,-72.1621513367
2.0640000000,-73.7071037292
2.0650000000,-74.2864608765
2.0660000000,-72.5412368774
2.0670000000,-73.9216804504
2.0680000000,-72.4840164185
2.0690000000,-71.0535049438
2.0700000000,-68.9578056335
2.0710000000,-65.6318664551
2.0720000000,-65.0167465210
2.0730000000,-61.2401962280
2.0740000000,-58.5508346558
2.0750000000,-53.3938407898
2.0760000000,-50.4326820374
2.0770000000,-44.9323654175
2.0780000000,-39.8182868958
2.0790000000,-35.7341766357
2.0800000000,-29.4041633606
2.0810000000,-24.6191024780
2.0820000000,-20.7495689392
2.0830000000,-16.1576271057
2.0840000000,-9.9992752075
2.0850000000,-1.9454956055
2.0860000000,4.6062469482
2.0870000000,8.6903572083
2.0880000000,14.1692161560
2.0890000000,19.4692611694
2.0900000000,23.7607955933
2.0910000000,29.6115875244
2.0920000000,34.2392921448
2.0930000000,38.1445884705
2.0940000000,41.9068336487
2.0950000000,48.6803054810
2.0960000000,52.5069236755
2.0970000000,56.5052032471
2.0980000000,60.6536865234
2.0990000000,63.9152526855
2.1000000000,66.4973258972
2.1010000000,69.3655014038
2.1020000000,69.7803497314
2.1030000000,72.9489326477
2.1040000000,72.9060173035
2.1050000000,73.0133056641
2.1060000000,73.6641883850
2.1070000000,72.5054740906
2.1080000000,72.9703903198
2.1090000000,71.5899467468
2.1100000000,68.4785842896
2.1110000000,67.2698020935
2.1120000000,62.8280639648
2.1130000000,61.9268417358
2.1140000000,57.6639175415
2.1150000000,56.3907623291
2.1160000000,51.1765480042
2.1170000000,46.4129447937
2.1180000000,39.0958786011
2.1190000000,34.3322753906
2.1200000000,29.4828414917
2.1210000000,22.0799446106
2.1220000000,16.8156623840
2.1230000000,11.0936164856
2.1240000000,4.5418739319
2.1250000000,-0.1358985901
2.1260000000,-4.0555000305
2.1270000000,-9.6487998962
2.1280000000,-15.7070159912
2.1290000000,-20.8282470703
2.1300000000,-25.7134437561
2.1310000000,-28.6245346069
2.1320000000,-33.3666801453
2.1330000000,-39.5464897156
2.1340000000,-44.3100929260
2.1350000000,-49.1738319397
2.1360000000,-55.1390647888
2.1370000000,-58.7654113770
2.1380000000,-63.8151168823
2.1390000000,-65.4745101929
2.1400000000,-69.3011283875
2.1410000000,-70.7387924194
2.1420000000,-71.9332695007
2.1430000000,-73.5068321228
2.1440000000,-73.4138488770
2.1450000000,-74.5582580566
2.1460000000,-74.1577148438
2.1470000000,-71.7186927795
2.1480000000,-72.6699829102
2.1490000000,-69.8518753052
2.1500000000,-68.2711601257
2.1510000000,-65.1097297668
2.1520000000,-60.3604316711
2.1530000000,-58.7582588196
2.1540000000,-52.8359413147
2.1550000000,-50.5542755127
2.1560000000,-45.8693504333
2.1570000000,-39.8612022400
2.1580000000,-36.3421440125
2.1590000000,-30.6415557861
2.1600000000,-25.3200531006
2.1610000000,-18.1746482849
2.1620000000,-12.5813484192
2.1630000000,-7.6317787170
2.1640000000,-0.1931190491
2.1650000000,6.6161155701
2.1660000000,12.4740600586
2.1670000000,18.1746482849
2.1680000000,23.9396095276
2.1690000000,29.2539596558
2.1700000000,33.8244438171
2.1710000000,36.2706184387
2.1720000000,41.5349006653
2.1730000000,47.7933883667
2.1740000000,51.5556335449
2.1750000000,57.4564933777
2.1760000000,59.5951080322
2.1770000000,64.0368461609
2.1780000000,65.1597976685
2.1790000000,68.6502456665
2.1800000000,70.0235366821
2.1810000000,71.5398788452
2.1820000000,73.6141204834
2.1830000000,72.0548629761
2.1840000000,74.3651390076
2.1850000000,72.3910331726
2.1860000000,71.1464881897
2.1870000000,70.5313682556
2.1880000000,67.3484802246
2.1890000000,66.4687156677
2.1900000000,63.6005401611
2.1910000000,60.5607032776
2.1920000000,57.3778152466
2.1930000000,53.4152984619
2.1940000000,47.5001335144
2.1950000000,43.2085990906
2.1960000000,35.1405143738
2.1970000000,30.5271148682
2.1980000000,25.7635116577
2.1990000000,21.0142135620
2.2000000000,14.9488449097
2.2010000000,7.5459480286
2.2020000000,0.5435943604
2.2030000000,-4.2128562927
2.2040000000,-9.1481208801
2.2050000000,-14.4338607788
2.2060000000,-21.1000442505
2.2070000000,-26.5932083130
2.2080000000,-31.1779975891
2.2090000000,-35.4337692261
2.2100000000,-40.9483909607
2.2110000000,-43.8809394836
2.2120000000,-50.6758689880
2.2130000000,-55.3894042969
2.2140000000,-58.4435462952
2.2150000000,-63.2071495056
2.2160000000,-66.6475296021
2.2170000000,-68.3283805847
2.2180000000,-71.6829299927
2.2190000000,-71.5398788452
2.2200000000,-74.2292404175
2.2210000000,-74.5224952698
2.2220000000,-73.3923912048
2.2230000000,-73.8286972046
2.2240000000,-72.7915763855
2.2250000000,-70.5528259277
2.2260000000,-69.7946548462
2.2270000000,-65.6747817993
2.2280000000,-63.9367103577
2.2290000000,-59.2088699341
2.2300000000,-56.7126274109
2.2310000000,-51.5842437744
2.2320000000,-48.6302375793
2.2330000000,-39.8826599121
2.2340000000,-35.9058380127
2.2350000000,-31.8145751953
2.2360000000,-25.4273414612
2.2370000000,-19.1116333008
2.2380000000,-11.6586685181
2.2390000000,-3.9124488831
2.2400000000,1.5807151794
2.2410000000,7.2884559631
2.2420000000,13.2822990417
2.2430000000,18.0888175964
2.2440000000,23.9968299866
2.2450000000,29.2253494263
2.2460000000,32.6299667358
2.2470000000,37.7368927002
2.2480000000,45.3758239746
2.2490000000,48.6230850220
2.2500000000,53.4796714783
2.2510000000,56.7126274109
2.2520000000,60.5106353760
2.2530000000,63.8294219971
2.2540000000,67.6918029785
2.2550000000,69.4298744202
2.2560000000,71.9046592712
2.2570000000,73.1992721558
2.2580000000,73.0204582214
2.2590000000,74.1291046143
2.2600000000,71.3467597961
2.2610000000,72.3838806152
2.2620000000,70.4026222229
2.2630000000,68.4428215027
2.2640000000,66.4114952087
2.2650000000,62.6921653748
2.2660000000,61.0256195068
2.2670000000,56.8985939026
2.2680000000,54.5740127563
2.2690000000,46.6060638428
2.2700000000,42.5863265991
2.2710000000,36.2777709961
2.2720000000,30.3769111633
2.2730000000,24.7478485107
2.2740000000,17.5809860229
2.2750000000,10.5714797974
2.2760000000,4.7063827515
2.2770000000,0.0214576721
2.2780000000,-4.7063827515
2.2790000000,-10.3068351746
2.2800000000,-16.9157981873
2.2810000000,-22.4089622498
2.2820000000,-29.7760963440
2.2830000000,-34.9473953247
2.2840000000,-39.7467613220
2.2850000000,-45.1326370239
2.2860000000,-50.7402420044
2.2870000000,-53.7729263306
2.2880000000,-59.4806671143
2.2890000000,-62.5419616699
2.2900000000,-67.1339035034
2.2910000000,-67.8563117981
2.2920000000,-71.4182853699
2.2930000000,-72.1907615662
2.2940000000,-74.0146636963
2.2950000000,-74.6440887451
2.2960000000,-73.3566284180
2.2970000000,-73.2421875000
2.2980000000,-73.0490684509
2.2990000000,-70.0736045837
2.3000000000,-68.6144828796
2.3010000000,-63.4217262268
2.3020000000,-62.7064704895
2.3030000000,-57.6710700989
2.3040000000,-53.8659095764
2.3050000000,-46.3700294495
2.3060000000,-42.3216819763
2.3070000000,-36.5567207336
2.3080000000,-30.9133529663
2.3090000000,-26.5574455261
2.3100000000,-21.7652320862
2.3110000000,-13.4396553040
2.3120000000,-7.6603889465
2.3130000000,-2.3531913757
2.3140000000,2.7608871460
2.3150000000,7.9321861267
2.3160000000,16.2291526794
2.3170000000,23.4889984131
2.3180000000,27.7733802795
2.3190000000,34.4467163086
2.3200000000,41.5992736816
2.3210000000,46.3557243347
2.3220000000,49.6029853821
2.3230000000,54.0018081665
2.3240000000,56.5338134766
2.3250000000,61.1829757690
2.3260000000,63.5218620300
2.3270000000,68.5572624207
2.3280000000,69.9806213379
2.3290000000,71.6900825500
2.3300000000,73.9431381226
2.3310000000,72.7844238281
2.3320000000,73.7428665161
