time (s),velocity (rpm)
0.8580000000,-29.8867081761
0.8590000000,-29.9130689926
0.8600000000,-29.9359730030
0.8610000000,-29.9554053512
0.8620000000,-29.9713515580
0.8630000000,-29.9837975258
0.8640000000,-29.9927295440
0.8650000000,-29.9981342940
0.8660000000,-29.9999988535
0.8670000000,-29.9983107022
0.8680000000,-29.9930577259
0.8690000000,-29.9842282219
0.8700000000,-29.9718109038
0.8710000000,-29.9557949057
0.8720000000,-29.9361697878
0.8730000000,-29.9129255405
0.8740000000,-29.8860525895
0.8750000000,-29.8555418002
0.8760000000,-29.8213844824
0.8770000000,-29.7835723953
0.8780000000,-29.7420977513
0.8790000000,-29.6969532212
0.8800000000,-29.6481319386
0.8810000000,-29.5956275039
0.8820000000,-29.5394339894
0.8830000000,-29.4795459432
0.8840000000,-29.4159583937
0.8850000000,-29.3486668537
0.8860000000,-29.2776673250
0.8870000000,-29.2029563026
0.8880000000,-29.1245307782
0.8890000000,-29.0423882451
0.8900000000,-28.9565267020
0.8910000000,-28.8669446567
0.8920000000,-28.7736411305
0.8930000000,-28.6766156618
0.8940000000,-28.5758683100
0.8950000000,-28.4713996594
0.8960000000,-28.3632108229
0.8970000000,-28.2513034454
0.8980000000,-28.1356797079
0.8990000000,-28.0163423306
0.9000000000,-27.8932945766
0.9010000000,-27.7665402555
0.9020000000,-27.6360837261
0.9030000000,-27.5019299006
0.9040000000,-27.3640842471
0.9050000000,-27.2225527930
0.9060000000,-27.0773421282
0.9070000000,-26.9284594079
0.9080000000,-26.7759123558
0.9090000000,-26.6197092665
0.9100000000,-26.4598590088
0.9110000000,-26.2963710282
0.9120000000,-26.1292553494
0.9130000000,-25.9585225791
0.9140000000,-25.7841839082
0.9150000000,-25.6062511144
0.9160000000,-25.4247365643
0.9170000000,-25.2396532161
0.9180000000,-25.0510146210
0.9190000000,-24.8588349258
0.9200000000,-24.6631288746
0.9210000000,-24.4639118108
0.9220000000,-24.2611996789
0.9230000000,-24.0550090259
0.9240000000,-23.8453570033
0.9250000000,-23.6322613682
0.9260000000,-23.4157404851
0.9270000000,-23.1958133268
0.9280000000,-22.9724994758
0.9290000000,-22.7458191255
0.9300000000,-22.5157930811
0.9310000000,-22.2824427603
0.9320000000,-22.0457901944
0.9330000000,-21.8058580290
0.9340000000,-21.5626695241
0.9350000000,-21.3162485554
0.9360000000,-21.0666196138
0.9370000000,-20.8138078062
0.9380000000,-20.5578388557
0.9390000000,-20.2987391013
0.9400000000,-20.0365354978
0.9410000000,-19.7712556160
0.9420000000,-19.5029276423
0.9430000000,-19.2315803779
0.9440000000,-18.9572432386
0.9450000000,-18.6799462543
0.9460000000,-18.3997200678
0.9470000000,-18.1165959340
0.9480000000,-17.8306057193
0.9490000000,-17.5417819000
0.9500000000,-17.2501575613
0.9510000000,-16.9557663957
0.9520000000,-16.6586427016
0.9530000000,-16.3588213819
0.9540000000,-16.0563379419
0.9550000000,-15.7512284875
0.9560000000,-15.4435297232
0.9570000000,-15.1332789502
0.9580000000,-14.8205140637
0.9590000000,-14.5052735508
0.9600000000,-14.1875964878
0.9610000000,-13.8675225377
0.9620000000,-13.5450919472
0.9630000000,-13.2203455439
0.9640000000,-12.8933247332
0.9650000000,-12.5640714950
0.9660000000,-12.2326283807
0.9670000000,-11.8990385092
0.9680000000,-11.5633455637
0.9690000000,-11.2255937877
0.9700000000,-10.8858279812
0.9710000000,-10.5440934969
0.9720000000,-10.2004362356
0.9730000000,-9.8549026422
0.9740000000,-9.5075397011
0.9750000000,-9.1583949317
0.9760000000,-8.8075163836
0.9770000000,-8.4549526319
0.9780000000,-8.1007527718
0.9790000000,-7.7449664141
0.9800000000,-7.3876436791
0.9810000000,-7.0288351917
0.9820000000,-6.6685920759
0.9830000000,-6.3069659485
0.9840000000,-5.9440089138
0.9850000000,-5.5797735574
0.9860000000,-5.2143129399
0.9870000000,-4.8476805908
0.9880000000,-4.4799305019
0.9890000000,-4.1111171208
0.9900000000,-3.7412953444
0.9910000000,-3.3705205115
0.9920000000,-2.9988483961
0.9930000000,-2.6263352004
0.9940000000,-2.2530375472
0.9950000000,-1.8790124725
0.9960000000,-1.5043174181
0.9970000000,-1.1290102236
0.9980000000,-0.7531491189
0.9990000000,-0.3767927158
1.0000000000,-0.0000000000
1.0010000000,0.3771696772
1.0020000000,0.7546566072
1.0030000000,1.1324007329
1.0040000000,1.5103416575
1.0050000000,1.8884186528
1.0060000000,2.2665706689
1.0070000000,2.6447363428
1.0080000000,3.0228540081
1.0090000000,3.4008617040
1.0100000000,3.7786971850
1.0110000000,4.1562979309
1.0120000000,4.5336011560
1.0130000000,4.9105438195
1.0140000000,5.2870626354
1.0150000000,5.6630940827
1.0160000000,6.0385744160
1.0170000000,6.4134396754
1.0180000000,6.7876256978
1.0190000000,7.1610681270
1.0200000000,7.5337024250
1.0210000000,7.9054638827
1.0220000000,8.2762876310
1.0230000000,8.6461086524
1.0240000000,9.0148617917
1.0250000000,9.3824817681
1.0260000000,9.7489031863
1.0270000000,10.1140605484
1.0280000000,10.4778882658
1.0290000000,10.8403206710
1.0300000000,11.2012920295
1.0310000000,11.5607365522
1.0320000000,11.9185884077
1.0330000000,12.2747817342
1.0340000000,12.6292506525
1.0350000000,12.9819292783
1.0360000000,13.3327517349
1.0370000000,13.6816521661
1.0380000000,14.0285647488
1.0390000000,14.3734237063
1.0400000000,14.7161633211
1.0410000000,15.0567179482
1.0420000000,15.3950220281
1.0430000000,15.7310101007
1.0440000000,16.0646168178
1.0450000000,16.3957769577
1.0460000000,16.7244254377
1.0470000000,17.0504973287
1.0480000000,17.3739278680
1.0490000000,17.6946524741
1.0500000000,18.0126067598
1.0510000000,18.3277265464
