time (s),velocity (rpm)
1.5440000000,-57.0917129517
1.5450000000,-49.6459007263
1.5460000000,-45.1540946960
1.5470000000,-39.1674041748
1.5480000000,-32.0720672607
1.5490000000,-25.1412391663
1.5500000000,-18.7611579895
1.5510000000,-11.5299224854
1.5520000000,-4.0125846863
1.5530000000,3.0112266541
1.5540000000,9.5915794373
1.5550000000,15.6283378601
1.5560000000,21.7723846436
1.5570000000,28.7175178528
1.5580000000,34.7971916199
1.5590000000,42.3860549927
1.5600000000,46.8564033508
1.5610000000,53.0791282654
1.5620000000,57.4779510498
1.5630000000,62.2701644897
1.5640000000,65.3314590454
1.5650000000,69.8804855347
1.5660000000,70.1379776001
1.5670000000,73.7142562866
1.5680000000,74.0933418274
1.5690000000,73.5068321228
1.5700000000,74.0075111389
1.5710000000,72.0620155334
1.5720000000,70.9676742554
1.5730000000,68.2926177979
1.5740000000,64.8522377014
1.5750000000,62.7923011780
1.5760000000,56.4193725586
1.5770000000,52.9861450195
1.5780000000,46.0839271545
1.5790000000,39.1817092896
1.5800000000,34.2464447021
1.5810000000,25.7778167725
1.5820000000,19.3476676941
1.5830000000,11.4369392395
1.5840000000,4.3487548828
1.5850000000,-2.8109550476
1.5860000000,-9.2482566833
1.5870000000,-16.0861015320
1.5880000000,-22.7093696594
1.5890000000,-29.6759605408
1.5900000000,-36.5352630615
1.5910000000,-42.3216819763
1.5920000000,-48.5372543335
1.5930000000,-53.4868240356
1.5940000000,-58.6509704590
1.5950000000,-63.2143020630
1.5960000000,-67.4986839294
1.5970000000,-68.9005851746
1.5980000000,-73.0991363525
1.5990000000,-73.4996795654
1.6000000000,-74.8443603516
1.6010000000,-75.3664970398
1.6020000000,-73.8358497620
1.6030000000,-73.2350349426
1.6040000000,-71.0749626160
1.6050000000,-66.8621063232
1.6060000000,-64.4659996033
1.6070000000,-58.0859184265
1.6080000000,-55.3178787231
1.6090000000,-47.3928451538
1.6100000000,-42.0141220093
1.6110000000,-35.8057022095
1.6120000000,-28.3169746399
1.6130000000,-21.3861465454
1.6140000000,-13.9403343201
1.6150000000,-6.7448616028
1.6160000000,0.7295608521
1.6170000000,7.7605247498
1.6180000000,14.2478942871
1.6190000000,21.6221809387
1.6200000000,28.3455848694
1.6210000000,36.5567207336
1.6220000000,41.7351722717
1.6230000000,47.1782684326
1.6240000000,54.1734695435
1.6250000000,57.5137138367
1.6260000000,63.7650489807
