time (s),velocity (rpm)
3.8880000000,-34.7661233296
3.8890000000,-48.4304426530
3.8900000000,-59.2204973967
3.8910000000,-66.4926229995
3.8920000000,-69.8115836695
3.8930000000,-68.9768469963
3.8940000000,-64.0349437652
3.8950000000,-55.2771374853
3.8960000000,-43.2225012365
3.8970000000,-28.5873700657
3.8980000000,-12.2429533513
3.8990000000,4.8363956621
3.9000000000,21.6311896062
3.9010000000,37.1376470243
3.9020000000,50.4277330372
3.9030000000,60.7048067517
3.9040000000,67.3515325458
3.9050000000,69.9671645430
3.9060000000,68.3919406950
3.9070000000,62.7170880931
3.9080000000,53.2797991295
3.9090000000,40.6434378390
3.9100000000,25.5641233324
3.9110000000,8.9456593126
3.9120000000,-8.2145144464
3.9130000000,-24.8851240920
3.9140000000,-40.0630357998
3.9150000000,-52.8336780510
3.9160000000,-62.4262692689
3.9170000000,-68.2605089355
3.9180000000,-69.9818938465
3.9190000000,-67.4834978168
3.9200000000,-60.9128628269
3.9210000000,-50.6635439943
3.9220000000,-37.3517762042
3.9230000000,-21.7796309312
3.9240000000,-4.8868531686
3.9250000000,12.3057395954
3.9260000000,28.7578941873
3.9270000000,43.4728760116
3.9280000000,55.5579303481
3.9290000000,64.2785788229
3.9300000000,69.1034409796
3.9310000000,69.7368349004
3.9320000000,66.1371437164
3.9330000000,58.5197928086
3.9340000000,47.3446139283
3.9350000000,33.2883210408
3.9360000000,17.2037307806
3.9370000000,0.0681725498
3.9380000000,-17.0758003733
3.9390000000,-33.1838080556
3.9400000000,-47.2732965685
3.9410000000,-58.4835649539
3.9420000000,-66.1284938434
3.9430000000,-69.7387365665
3.9440000000,-69.0907665719
3.9450000000,-64.2209696404
3.9460000000,-55.4238777955
3.9470000000,-43.2346089406
3.9480000000,-28.3965431045
3.9490000000,-11.8161735784
3.9500000000,5.4921367010
3.9510000000,22.4681354534
3.9520000000,38.0706158386
3.9530000000,51.3413298439
3.9540000000,61.4639540804
3.9550000000,67.8144728068
3.9560000000,69.9998585094
3.9570000000,67.8826396280
3.9580000000,61.5898052299
3.9590000000,51.5054553071
3.9600000000,38.2476042714
3.9610000000,22.6305227848
3.9620000000,5.6148989386
3.9630000000,-11.7511416200
3.9640000000,-28.3965431045
3.9650000000,-43.2933880368
3.9660000000,-55.5204508486
3.9670000000,-64.3203028514
3.9680000000,-69.1464206053
3.9690000000,-69.6973564572
3.9700000000,-65.9358210496
3.9710000000,-58.0914547556
3.9720000000,-46.6470713937
3.9730000000,-32.3091811982
3.9740000000,-15.9645774438
3.9750000000,1.3743584722
3.9760000000,18.6322698092
3.9770000000,34.7374887825
3.9780000000,48.6886217331
3.9790000000,59.6169159897
3.9800000000,66.8405181323
3.9810000000,69.9072252610
3.9820000000,68.6230362048
3.9830000000,63.0646853195
3.9840000000,53.5753337925
3.9850000000,40.7436408060
3.9860000000,25.3674743948
3.9870000000,8.4044845919
3.9880000000,-9.0874109842
3.9890000000,-26.0159388316
3.9900000000,-41.3226764549
3.9910000000,-54.0492954961
3.9920000000,-63.3976912120
3.9930000000,-68.7802176515
3.9940000000,-69.8568553025
3.9950000000,-66.5569465127
3.9960000000,-59.0840938047
3.9970000000,-47.9038677282
3.9980000000,-33.7150485247
3.9990000000,-17.4061620673
4.0000000000,-0.0000000000
4.0010000000,17.4104221186
4.0020000000,33.7304653170
4.0030000000,47.9327232711
4.0040000000,59.1218008325
4.0050000000,66.5909247024
4.0060000000,69.8667973171
4.0070000000,68.7398345102
4.0080000000,63.2778400842
4.0090000000,53.8222092334
4.0100000000,40.9668527818
4.0110000000,25.5211261845
4.0120000000,8.4590621636
4.0130000000,-9.1419208001
4.0140000000,-26.1689859613
4.0150000000,-41.5442387205
4.0160000000,-54.2930315615
4.0170000000,-63.6058809973
4.0180000000,-68.8900549193
4.0190000000,-69.8075310647
4.0200000000,-66.2968813496
4.0210000000,-58.5776492422
4.0220000000,-47.1368945327
4.0230000000,-32.6987118504
4.0240000000,-16.1786142078
4.0250000000,1.3743584722
4.0260000000,18.8441556146
4.0270000000,35.1186459839
4.0280000000,49.1604556944
4.0290000000,60.0731999025
4.0300000000,67.1588730298
4.0310000000,69.9627127526
4.0320000000,68.3026405898
4.0330000000,62.2813574364
4.0340000000,52.2802742834
4.0350000000,38.9356167415
4.0360000000,23.0981829923
4.0370000000,5.7792853589
4.0380000000,-11.9137018182
4.0390000000,-28.8480887206
4.0400000000,-43.9383952903
4.0410000000,-56.2160109587
4.0420000000,-64.8915135666
4.0430000000,-69.4056288827
4.0440000000,-69.4655285245
4.0450000000,-65.0640952363
4.0460000000,-56.4808714475
4.0470000000,-44.2645805735
4.0480000000,-29.1982955062
4.0490000000,-12.2494489522
4.0500000000,5.4921367009
4.0510000000,22.8842403668
4.0520000000,38.8057648614
4.0530000000,52.2290598217
4.0540000000,62.2863759277
4.0550000000,68.3261453158
4.0560000000,69.9554263338
4.0570000000,67.0657330297
4.0580000000,59.8405349349
4.0590000000,48.7438926835
4.0600000000,34.4909139084
4.0610000000,18.0018929400
4.0620000000,0.3430605445
4.0630000000,-17.3422530621
4.0640000000,-33.9076050464
4.0650000000,-48.2777915919
4.0660000000,-59.5187403798
4.0670000000,-66.8983941281
4.0680000000,-69.9346061320
4.0690000000,-68.4269001902
4.0700000000,-62.4699864687
4.0710000000,-52.4481050026
4.0720000000,-39.0105134409
4.0730000000,-23.0296644908
4.0740000000,-5.5447511921
4.0750000000,12.3057395954
4.0760000000,29.3580967353
4.0770000000,44.4992626393
4.0780000000,56.7395713024
4.0790000000,65.2775878305
4.0800000000,69.5527917364
4.0810000000,69.2826274598
4.0820000000,64.4814569943
4.0830000000,55.4601259479
4.0840000000,42.8061194793
4.0850000000,27.3455558459
4.0860000000,10.0894594652
4.0870000000,-7.8322061782
4.0880000000,-25.2444515235
4.0890000000,-41.0042905041
4.0900000000,-54.0758374575
4.0910000000,-63.5985331225
4.0920000000,-68.9439974256
4.0930000000,-69.7577403740
4.0940000000,-65.9829465992
4.0950000000,-57.8647201982
4.0960000000,-45.9344581308
4.0970000000,-30.9753285845
4.0980000000,-13.9710792704
4.0990000000,3.9584930115
4.1000000000,21.6311896062
4.1010000000,37.8803369639
4.1020000000,51.6318583451
4.1030000000,61.9753956021
4.1040000000,68.2247636314
4.1050000000,69.9637107500
4.1060000000,67.0739178810
4.1070000000,59.7433356240
4.1080000000,48.4542546240
4.1090000000,33.9518457785
4.1100000000,17.1952039835
4.1110000000,-0.7059039044
4.1120000000,-18.5644274132
4.1130000000,-35.1947115338
4.1140000000,-49.4912542561
4.1150000000,-60.5023086804
4.1160000000,-67.4934221597
4.1170000000,-69.9966589336
4.1180000000,-67.8421922037
4.1190000000,-61.1701151849
4.1200000000,-50.4216317422
4.1210000000,-36.3101589982
4.1220000000,-19.7742155493
4.1230000000,-1.9151900207
4.1240000000,16.0758963587
4.1250000000,32.9977715778
4.1260000000,47.7191516944
4.1270000000,59.2544754779
4.1280000000,66.8300580318
4.1290000000,69.9362117433
4.1300000000,68.3618083445
4.1310000000,62.2089208307
4.1320000000,51.8865113858
4.1330000000,38.0835329690
